# x	y	u	v	flags	mask
3.2739e+00	2.1757e-01	2.4108e-01	4.0897e-01	1.0000e+00	0.0000e+00
3.4811e+00	2.1757e-01	1.6928e-01	3.1155e-01	1.0000e+00	0.0000e+00
3.6884e+00	2.1757e-01	1.5973e-01	2.1960e-01	1.0000e+00	0.0000e+00
3.8956e+00	2.1757e-01	1.5000e-01	3.7476e-02	1.0000e+00	0.0000e+00
4.1028e+00	2.1757e-01	3.3241e-01	-3.8747e-01	1.0000e+00	0.0000e+00
4.3100e+00	2.1757e-01	2.7077e-01	-5.9740e-01	1.0000e+00	0.0000e+00
4.5172e+00	2.1757e-01	9.9405e-02	-7.2245e-01	1.0000e+00	0.0000e+00
4.7244e+00	2.1757e-01	-2.4009e-01	-8.7124e-01	1.0000e+00	0.0000e+00
4.9316e+00	2.1757e-01	-7.8998e-01	-5.5902e-01	1.0000e+00	0.0000e+00
5.1388e+00	2.1757e-01	-1.1730e+00	-4.6250e-01	1.0000e+00	0.0000e+00
5.3460e+00	2.1757e-01	-1.5224e+00	-5.9206e-02	1.0000e+00	0.0000e+00
5.5533e+00	2.1757e-01	-1.9574e+00	6.2753e-01	1.0000e+00	0.0000e+00
5.7605e+00	2.1757e-01	-2.0257e+00	1.2985e+00	1.0000e+00	0.0000e+00
5.9677e+00	2.1757e-01	-1.4809e+00	1.4307e+00	1.0000e+00	0.0000e+00
6.1749e+00	2.1757e-01	-9.6024e-01	1.4436e+00	1.0000e+00	0.0000e+00
6.3821e+00	2.1757e-01	-7.8290e-01	1.4215e+00	1.0000e+00	0.0000e+00
6.5893e+00	2.1757e-01	-4.9363e-01	1.4773e+00	1.0000e+00	0.0000e+00
6.7965e+00	2.1757e-01	-1.5053e-01	1.4563e+00	1.0000e+00	0.0000e+00
7.0037e+00	2.1757e-01	-5.0680e-01	1.0845e+00	1.0000e+00	0.0000e+00
7.2109e+00	2.1757e-01	-1.8641e-01	5.2691e-01	1.0000e+00	0.0000e+00
7.4182e+00	2.1757e-01	-8.7203e-01	3.8337e-01	1.0000e+00	0.0000e+00
7.6254e+00	2.1757e-01	-9.6901e-01	4.4592e-01	1.0000e+00	0.0000e+00
7.8326e+00	2.1757e-01	2.2851e+00	-4.0390e-01	0.0000e+00	0.0000e+00
8.0398e+00	2.1757e-01	-6.2954e-01	5.2684e-01	1.0000e+00	0.0000e+00
8.2470e+00	2.1757e-01	-4.2141e-01	2.6353e-02	1.0000e+00	0.0000e+00
8.4542e+00	2.1757e-01	1.6908e-01	2.3650e-01	1.0000e+00	0.0000e+00
8.6614e+00	2.1757e-01	-8.5203e-02	1.7850e-01	1.0000e+00	0.0000e+00
8.8686e+00	2.1757e-01	5.2591e-01	2.3920e-01	1.0000e+00	0.0000e+00
9.0758e+00	2.1757e-01	-5.5100e-01	3.4568e+00	0.0000e+00	0.0000e+00
9.2831e+00	2.1757e-01	-3.0213e+00	2.4367e-02	0.0000e+00	0.0000e+00
9.4903e+00	2.1757e-01	5.7185e-01	-1.4264e-01	1.0000e+00	0.0000e+00
9.6975e+00	2.1757e-01	4.5172e-01	2.1443e-01	1.0000e+00	0.0000e+00
9.9047e+00	2.1757e-01	-1.1546e+00	-4.7089e-01	0.0000e+00	0.0000e+00
1.0112e+01	2.1757e-01	3.9480e+00	-1.5855e-01	0.0000e+00	0.0000e+00
1.0319e+01	2.1757e-01	8.8898e-01	8.0822e-01	1.0000e+00	0.0000e+00
1.0526e+01	2.1757e-01	-3.7290e+00	-4.0838e-01	0.0000e+00	0.0000e+00
1.0734e+01	2.1757e-01	1.3058e+00	9.8842e-01	1.0000e+00	0.0000e+00
1.0941e+01	2.1757e-01	4.8182e+00	3.2840e+00	0.0000e+00	0.0000e+00
1.1148e+01	2.1757e-01	1.1435e+00	1.2140e+00	1.0000e+00	0.0000e+00
1.1355e+01	2.1757e-01	9.7720e-01	3.0566e+00	0.0000e+00	0.0000e+00
1.1562e+01	2.1757e-01	7.7385e-01	1.3504e+00	1.0000e+00	0.0000e+00
1.1770e+01	2.1757e-01	-1.4768e+00	1.8622e+00	0.0000e+00	0.0000e+00
1.1977e+01	2.1757e-01	4.4829e-01	1.1777e+00	1.0000e+00	0.0000e+00
1.2184e+01	2.1757e-01	3.1671e-02	1.2089e+00	1.0000e+00	0.0000e+00
1.2391e+01	2.1757e-01	7.4868e-01	3.4054e+00	0.0000e+00	0.0000e+00
1.2598e+01	2.1757e-01	-3.9595e-01	6.9438e-01	1.0000e+00	0.0000e+00
1.2806e+01	2.1757e-01	-3.1543e+00	5.6629e+00	0.0000e+00	0.0000e+00
1.3013e+01	2.1757e-01	5.2111e+00	-4.1150e+00	0.0000e+00	0.0000e+00
1.3220e+01	2.1757e-01	-3.7362e-01	-8.0330e-02	1.0000e+00	0.0000e+00
1.3427e+01	2.1757e-01	-1.7350e-01	-9.1017e-02	1.0000e+00	0.0000e+00
1.3634e+01	2.1757e-01	1.3043e-02	-5.4619e-01	1.0000e+00	0.0000e+00
1.3842e+01	2.1757e-01	-6.5312e-04	-2.9151e-01	1.0000e+00	0.0000e+00
1.4049e+01	2.1757e-01	4.0019e-01	-5.1617e-01	1.0000e+00	0.0000e+00
1.4256e+01	2.1757e-01	1.5901e+00	2.5294e+00	0.0000e+00	0.0000e+00
